Loc ID,Route,BMP,Start,EMP,End,K Factor %,D Factor %,T Factor %,AADT_1-AADT 2021,AADT_2-AADT 2040
100741,SR 69,283.51,Fain Rd / Western Way,286.27,Mendecino Dr,9,66,10.205307210149007,26643.0,43985.0
100743,SR 69,286.27,Mendecino Dr,287.48,Robert Rd -Prescott Valley,5,52,8.143960913532553,35204.0,58118.0
100745,SR 69,287.48,Robert Rd - Prescott Valley,288.7,Glassford Hill Rd,7,53,5.671573137074517,43480.0,71781.0
100747,SR 69,288.7,Glassford Hill Rd,289.48,Prescott East Hwy,6,51,5.285233285233285,51975.0,85805.0
100749,SR 69,289.48,Prescott East Hwy,289.73,Stoneridge Dr,6,50,6.355029585798816,50700.0,83700.0
102325,SR 69,289.73,Stoneridge Dr,290.8,Diamond Dr,9,55,7.24733230776744,40953.0,67609.0
102326,SR 69,290.8,Diamond Dr,291.1,Ramada Dr,9,55,7.049204478491456,40728.0,67238.0
102327,SR 69,291.1,Ramada Dr,291.65,E Robin Dr,8,56,6.998410563638586,40895.0,67513.0
102328,SR 69,291.65,Robin Dr,292.1,Sunrise Blvd / Old Black Cyn Hwy,10,70,6.39964745629927,40846.0,67432.0
102315,SR 69,292.1,Sunrise Blvd / Old Black Cyn Hwy,293.07,Walker Rd,8,50,9.231323831179635,36062.0,59535.0
100751,SR 69,293.07,Walker Rd,293.76,Prescott Lake Pkwy / Gateway Blvd,8,50,6.81027440776934,33053.0,54567.0
100754,SR 69,293.76,Prescott Lake Pkwy,295.4,Frontier Village Center,8,50,5.7947325406659465,37931.0,62620.0
100755,SR 69,295.4,Frontier Village Center,296.04,SR 89 - Prescott,8,57,6.196248196248196,34650.0,57204.0
100763,SR 71,85.81,US 60 - East of Auguila,102.94,US 93,12,68,16.164383561643834,730.0,924.0
100764,SR 71,102.94,US 93,109.68,SR 89 - Congress,13,50,42.06098843322818,951.0,1203.0
100765,SR 72,13.11,SR 95,23.56,MP 23.56,6,56,25.494648070061626,3083.0,4873.0
100766,SR 72,23.56,MP 23.56,27.04,Main St (Palamosa Rd) - Bouse,6,58,16.59815005138746,3892.0,6152.0
100767,SR 72,27.04,Main St (Palamosa Rd) - Bouse,46.71,Vicksburg Rd,11,59,23.231176693151724,2643.0,4178.0
102323,SR 72,46.71,Vicksburg Rd,49.91,US 60,8,62,50.14005602240896,714.0,1129.0
100768,SR 73,310.38,US 60 - North of Carrizo,319.77,Cedar Creek,8,58,51.35135135135135,814.0,1507.0
100769,SR 73,319.77,Cedar Creek,332.31,MP 332.31,9,50,31.74089068825911,1235.0,2286.0
100770,SR 73,332.31,MP 332.31,335.05,BIA Rte 46 (Road to Fort Apache Casino),13,58,13.101301641199772,3534.0,10390.0
100771,SR 73,335.05,BIA Rte 46 (Road to Fort Apache Casino),337.55,BIA Rte 44 / Fatco Rd,11,62,14.591308263904526,4441.0,5437.0
100772,SR 73,337.55,BIA Rte 44 / Fatco Rd,338.25,White River High School entrance,9,50,5.844494694729518,11498.0,14076.0
100774,SR 73,338.25,White River High School entrance,338.86,BIA Rte 55 / East Fork Rd,10,52,5.185704274702172,11416.0,13976.0
100776,SR 73,338.86,BIA Rte 55 / East Fork Rd,339.71,White River Hospital entrance,9,53,6.022573363431151,11075.0,13558.0
100778,SR 73,339.71,White River Hospital entrance,341.95,Potter St,8,50,4.706894432837655,8137.0,9962.0
100780,SR 73,341.95,Potter St,343.31,BIA Rte 473 / 34th St,9,58,4.622067767158993,5755.0,7045.0
100781,SR 73,343.31,BIA Rte 473 / 34th St,357.72,SR 260 - Hondah,11,55,4.281984334203655,5745.0,8424.0
100782,SR 74,0.08,US 60 - Morristown,1.25,Castle Hot Springs Rd,7,52,28.44168260038241,4184.0,7482.0
102296,SR 74,1.25,Castle Hot Springs Rd,7.01,211th Ave,8,51,28.50667938931298,4192.0,7496.0
100783,SR 74,7.01,211th Ave,18.88,Castle Hot Springs Rd,12,52,18.82137030995106,4904.0,8769.0
100784,SR 74,18.88,Castle Hot Springs Rd,20.87,Old Lake Pleasant Rd,14,69,7.062075898466952,7958.0,14230.0
100785,SR 74,20.87,Old Lake Pleasant Rd,22.32,Pleasant Harbor Rd,7,55,11.95505617977528,6675.0,11936.0
100786,SR 74,22.32,Pleasant Harbor Rd,23.99,New River Rd,7,55,17.857142857142858,5460.0,9763.0
100787,SR 74,23.99,New River Rd,28.99,Archery Rd (AZ Game & Fish HQ),9,51,21.121905358821685,6382.0,11412.0
100788,SR 74,28.99,Archery Rd (AZ Game & Fish HQ),31,I-17 (Exit 223) NB On/Off Ramp,11,51,18.890248878008975,9804.0,12445.0
100789,SR 74,31,I-17 (Exit 223) NB On/Off Ramp,31.28,End of SR 74 (MP 31.28),9,55,4.636316367207811,34618.0,43944.0
100790,SR 75,378.92,US 70 - Duncan,379.46,Virden Rd,9,56,41.23488773747841,2316.0,2991.0
100791,SR 75,379.46,Virden Rd,391.85,Apache Grove Rd,12,77,26.601941747572816,1030.0,1330.0
100792,SR 75,391.85,Apache Grove Rd,398.43,US 191 / SR 78,11,80,20.249574588769143,1763.0,2277.0
100793,SR 77,68.05,I-10 (Exit 255),69.54,Oracle Rd / Miracle Mile,6,51,5.51501481579762,22611.0,30345.0
100794,SR 77,69.54,Oracle Rd / Miracle Mile,70.3,Prince Rd,7,52,7.144412304438432,32151.0,43148.0
100795,SR 77,70.3,Prince Rd,70.8,Roger Rd,7,50,10.325897758616073,37343.0,50116.0
100796,SR 77,70.8,Roger Rd,71.3,Wetmore Rd,8,58,8.196981731532963,44065.0,59138.0
100797,SR 77,71.3,Wetmore Rd,72.06,River Rd,7,52,9.141773932185771,32707.0,43895.0
100798,SR 77,72.06,River Rd,73.85,Orange Grove Rd,9,56,8.339785698229138,40037.0,53732.0
100799,SR 77,73.85,Orange Grove Rd,74.85,Ina Rd,7,50,15.413148691136469,28307.0,37990.0
100800,SR 77,74.85,Ina Rd,75.88,Magee Rd,8,52,14.173828171495225,42007.0,56376.0
100801,SR 77,75.88,Magee Rd,76.92,Hardy Rd,8,53,10.654966227438823,36124.0,48480.0
100802,SR 77,76.92,Hardy Rd,77.98,Linda Vista Rd,7,52,14.136454467599199,35030.0,47012.0
100803,SR 77,77.98,Linda Vista Rd,78.97,MP 78.97,7,52,11.601048435537596,36626.0,49154.0
100804,SR 77,78.97,MP 78.97,81.81,Tangerine Rd,8,55,7.897043356316466,34228.0,45936.0
100805,SR 77,81.81,Tangerine Rd,82.75,Rancho Vistoso Rd,7,61,8.300094966761632,26325.0,35330.0
100806,SR 77,82.75,Rancho Vistoso Blvd,84,MP 84,8,51,7.751413194326913,29543.0,39648.0
100807,SR 77,84,MP 84,85.76,Golder Ranch Rd,8,50,8.103117923706671,28705.0,38524.0
100808,SR 77,85.76,Golder Ranch Rd,91.14,SR 79 - Oracle Jct,9,56,7.637669592976856,12530.0,26743.0
100809,SR 77,91.14,SR 79 - Oracle Junction,100.27,S Oracle Rd / Old Hwy 77 - Oracle,8,57,6.01215644820296,7568.0,17524.0
100810,SR 77,100.27,S Oracle Rd / Old Hwy 77 - Oracle,103.35,N Oracle Rd / Old Hwy 77 - Oracle,5,58,21.930400525279055,4569.0,10579.0
100811,SR 77,103.35,N Oracle Rd / Old Hwy 77 - Oracle,109.14,Reddington Rd (to San Manuel),7,51,11.352014726938025,4889.0,11320.0
100812,SR 77,109.14,Reddington Rd (to San Manuel),113.61,S Main St / Old Tiger Rd (to Mammoth),7,51,13.769504516835479,3653.0,8458.0
100813,SR 77,113.61,S Main St / Old Tiger Rd (to Mammoth),115.33,Owens Pl,10,51,8.493373005139302,3697.0,8560.0
100814,SR 77,115.33,Owens Pl,134.8,SR 177 - Winkleman,9,68,17.129821650767315,2411.0,5583.0
100815,SR 77,134.8,SR 177 North - Winkleman,170.93,US 70 - East of Globe,9,56,13.793103448275861,1566.0,2076.0
100816,SR 77,342.2,US 60 - East of Show Low,349.56,White Mountain Lake Rd,9,51,10.911736178467507,10310.0,15057.0
102309,SR 77,349.56,White Mountain Lake Rd,353.37,Shumway Rd,8,55,7.111436950146628,9548.0,13944.0
100817,SR 77,353.37,Shumway Rd,357.41,Pinedale Rd,8,66,11.182519280205655,7780.0,11362.0
100818,SR 77,357.41,Pinedale Rd,357.87,100 North - Taylor,9,62,13.972538617569045,12818.0,16706.0
100820,SR 77,357.87,100 North - Taylor,359.41,Snowflake Jr High School entrance,9,53,13.009820084581749,13951.0,18183.0
100822,SR 77,359.41,Snowflake Jr High School entrance,361.05,SR 277 / Snowflake Blvd,8,54,11.172559088814275,15189.0,19796.0
100824,SR 77,361.05,SR 277 / Snowflake Blvd,365.1,MP 365.10,9,55,8.21917808219178,4015.0,5864.0
100825,SR 77,365.1,MP 365.10,386.21,SR 377,10,60,18.023887079261673,3684.0,5380.0
100826,SR 77,386.21,SR 377,387.8,US 180 East - South of Holbrook,8,52,13.750172914649328,7229.0,10557.0
100827,SR 77,387.8,US 180 East - South of Holbrook,388.67,SB 40 (8) - Holbrook,9,55,13.439526898130486,10484.0,15311.0
100828,SR 77,395.05,I-40 (Exit 292) - Keams Canyon,400.47,Old Keems Canyon Rd,10,58,11.572890025575447,1564.0,2659.0
102308,SR 77,400.47,Old Keems Canyon Rd,408.93,Navajo Reservation Boundary,8,52,11.026352288488212,1442.0,2451.0
100845,SR 78,154.55,US 191 / SR 75 - South of Clifton,174.73,New Mexico State Line,21,78,18.087855297157624,387.0,500.0
100846,SR 79,91.14,SR 77 - North of Oro Valley,119.01,96 Ranch Rd,11,61,10.262697022767075,2855.0,6611.0
100847,SR 79,119.01,96 Ranch Road,127.64,Cactus Forest Rd,8,53,25.980911983032872,2829.0,6551.0
100848,SR 79,127.64,Cactus Forest Rd,132.21,SB 79,7,52,15.265815265815267,3367.0,7796.0
100849,SR 79,132.21,SB 79,132.91,County Canal Rd,7,55,17.32124874118832,2979.0,8490.0
100850,SR 79,132.91,County Canal Rd,134.01,SR 79 B / Butte Ave,7,73,9.418777943368108,6710.0,19124.0
100851,SR 79,134.01,SR 79 B / Butte Ave,134.5,Diversion Dam Rd,7,52,11.28570322780401,12919.0,31850.0
100852,SR 79,134.5,Diversion Dam Rd,136.03,Hunt Hwy,7,58,17.6531031648171,9732.0,23993.0
100853,SR 79,136.03,Hunt Hwy,137.54,MP 137.54,8,65,8.585213566056478,7047.0,17374.0
100854,SR 79,137.54,MP 137.54,150.28,US 60 - Florence Jct,13,65,5.91365156582548,6578.0,14039.0
100855,SR 80,293.27,SB 10 (3) - Benson,294.63,Country Club Dr,8,54,14.522016883413189,8766.0,14275.0
100856,SR 80,294.63,Country Club Dr,295.78,Post Ranch Rd,8,62,12.47404125709539,7223.0,11763.0
100857,SR 80,295.78,Post Ranch Rd,298.34,Apache Powder Rd (South),7,52,15.80362195812111,7068.0,11510.0
100858,SR 80,298.34,Apache Powder Rd (South),300.7,ADOT Maintenance Yard Entrance,7,50,8.465955701394586,6095.0,9926.0
100859,SR 80,300.7,ADOT maintenance yard entrance,303.41,Judd St,7,55,19.77715877437326,4308.0,7016.0
100860,SR 80,303.41,Judd St,313.91,SR 82,12,62,11.780553514572619,4083.0,6649.0
100861,SR 80,313.91,SR 82,317.04,Fremont St - Tombstone,8,57,12.406390414378432,4006.0,6524.0
100862,SR 80,317.04,Fremont St - Tombstone,318.03,Gleeson Rd,8,54,16.900693622060565,5911.0,9626.0
100863,SR 80,318.03,Gleeson Rd,321.05,Davis Rd,7,54,13.97006414825374,2806.0,4570.0
100864,SR 80,321.05,Davis Rd,332.89,SR 90,13,59,7.687894434882386,1743.0,2838.0
100865,SR 80,332.89,SR 90,339.81,West Blvd - Bisbee,7,51,7.315711094564407,5372.0,7792.0
100866,SR 80,339.81,West Blvd - Bisbee,341.49,Naco Rd,8,78,9.684832567301378,3046.0,4418.0
100867,SR 80,341.49,Naco Rd,343.3,SR 92 / Bisbee Rd,9,53,6.645305098913347,7178.0,8913.0
100868,SR 80,343.3,SR 92 / Bisbee Rd,345.38,Warren Cutoff / Arizona St,8,53,15.651085141903174,4792.0,5950.0
100869,SR 80,345.38,Warren Cutoff / Arizona St,348.06,Double Adobe Rd,7,71,8.953465540938543,5093.0,7388.0
100870,SR 80,348.06,Double Adobe Rd,356.47,Paul Spur Rd,8,50,13.193562049978821,4722.0,6850.0
100871,SR 80,356.47,Paul Spur Rd,364.67,US 191 - West of Douglas,9,59,11.442349846558526,4562.0,6617.0
100872,SR 80,364.67,US 191 - West of Douglas,365.1,Chino Rd,8,54,10.809186004568955,8317.0,10327.0
100873,SR 80,365.1,Chino Rd,365.58,Pirtleville Rd,7,54,9.941709844559586,6176.0,7669.0
100874,SR 80,365.58,Pirtleville Rd,366.12,US 191B / G Ave - Douglas,7,50,9.08903332301661,9693.0,12035.0
100876,SR 80,366.12,US 191B / G Ave - Douglas,367.11,A Ave / Leslie Canyon / Fairgrounds Rd,8,51,33.62541073384447,2739.0,4699.0
100878,SR 80,367.11,A Ave / Leslie Canyon / Fairgrounds Rd,369.51,Washington Ave - East of Douglas,8,50,20.881782945736436,2064.0,5551.0
100879,SR 80,369.51,Washington Ave - East of Douglas,415.39,New Mexico State Line,11,54,15.077989601386482,577.0,1731.0
100883,SR 82,1.19,SB 19 - Nogales,1.66,Thelma St,10,61,16.05702494841493,5331.0,15993.0
100884,SR 82,1.66,Thelma St,2.95,Old Patagonia Rd,9,56,14.949494949494948,3960.0,11880.0
100886,SR 82,2.95,Old Patagonia Rd,5.87,South River Rd/Duquesne Rd.,8,58,8.983258472846058,2449.0,4150.0
100887,SR 82,5.87,South River Rd/Duquesne Rd.,12.14,Patagonia Lake Rd,9,59,20.2426916712631,1813.0,3072.0
100888,SR 82,12.14,Patagonia Lake Rd,19.47,3rd Ave,9,52,22.441742654508612,1974.0,3345.0
100889,SR 82,19.47,3rd Ave,32.37,SR 83 - Sonoita,9,59,10.216998191681736,2212.0,3748.0
100890,SR 82,32.37,SR 83 - Sonoita,49.9,Mustang Heights Rd,9,52,19.227005870841488,2044.0,3464.0
100891,SR 82,49.9,Mustang Heights Rd,51.6,SR 90,9,50,20.583262890955197,2366.0,3853.0
100892,SR 82,51.6,SR 90,67.48,SR 80,10,54,58.94736842105262,665.0,1995.0
100894,SR 83,3.19,Parker Canyon Lake,20.2,Vaughn Loop Rd,12,66,3.5502958579881656,338.0,639.0
100895,SR 83,20.2,Vaughn Loop Rd,27.46,South Elgin Rd,11,55,18.046709129511676,471.0,891.0
100896,SR 83,27.46,South Elgin Rd,35.81,SR 82 - Sonoita,14,50,9.659485753995831,1439.0,2722.0
100897,SR 83,35.81,SR 82 - Sonoita,55.36,Sahuarita Rd,15,50,9.995953055443142,2471.0,3481.0
100898,SR 83,55.36,Sahuarita Rd,58.76,I-10 (Exit 281),9,62,12.127859605139454,3191.0,4495.0
100899,SR 84,155.13,I-8 (Exit 151),160.88,SR 347 / Maricopa Rd,19,93,23.614775725593667,1516.0,3236.0
100900,SR 84,160.88,SR 347 / Maricopa Rd,165.9,Stanfield Rd,7,71,15.920055134390076,2902.0,6720.0
100901,SR 84,165.9,Stanfield Rd,173.14,Candlestick Rd,10,51,14.059590316573555,4296.0,9947.0
100902,SR 84,173.14,Candlestick Rd,175.96,Burris Rd - Casa Grande,8,54,10.705945751751392,5567.0,12890.0
100903,SR 84,175.96,Burris Rd - Casa Grande,176.95,Thornton Rd,10,50,8.445400753093061,7436.0,21193.0
100905,SR 84,176.95,Thornton Rd,177.97,SR 287 / SR 387,10,62,7.459207459207459,9867.0,24326.0
100908,SR 85 (1),0,SB 8 (3) - Gila Bend,0.58,I-8 (Exit 116),8,53,17.360565593087195,2546.0,3624.0
100909,SR 85 (1),0.58,I-8 (Exit 116),3.17,Gila Bend Air Base Access Rd,8,69,15.40820237638942,2609.0,3713.0
100910,SR 85 (1),3.17,Gila Bend Air Base access Rd,38.11,Hayworth Rd,14,83,8.061538461538461,1625.0,2313.0
100911,SR 85 (1),38.11,Hayworth Rd,40.59,Rasmussan Rd,12,77,7.6033057851239665,2420.0,3365.0
100912,SR 85 (1),40.59,Rasmussan Rd,42.3,La Mina Ave / Plaza St (SE),11,72,9.656579394763686,2941.0,4090.0
100913,SR 85 (1),42.3,La Mina Ave / Plaza St (SE),42.5,Ajo Well No. 1 Rd,12,76,9.798605731990705,2582.0,3591.0
100914,SR 85 (1),42.5,Ajo Well No. 1 Rd,53.06,SR 86 - Why,14,78,7.23021582733813,2780.0,3866.0
100915,SR 85 (1),53.06,SR 86 - Why,75.29,Puerto Blanco Dr / Organ Pipe Nat'l Monument,12,61,3.236682400539447,1483.0,2062.0
100916,SR 85 (1),75.29,Puerto Blanco Rd / Organ Pipe National Monument,80.69,International Border & POE - Lukeville,11,69,10.254596888260254,2828.0,3933.0
100917,SR 85 (2),120.32,SB-8 (3) - Gila Bend,120.67,Maricopa Rd,7,51,18.25645307173172,14373.0,25701.0
100918,SR 85 (2),120.67,Maricopa Rd,122.66,MP 122.66,7,50,49.37561942517344,10090.0,18042.0
100919,SR 85 (2),122.66,MP 122.66,130.85,MP 130.85,5,50,35.83156103785623,11755.0,21019.0
100920,SR 85 (2),130.85,MP 130.85,138.36,Prison Rd,10,53,25.1316559391457,13672.0,23072.0
100921,SR 85 (2),138.36,Prison Rd,140.53,Komatke Rd,6,56,22.16062176165803,19300.0,32569.0
100922,SR 85 (2),140.53,Komatke Rd,150.49,Buckeye Rd - Buckeye,9,78,25.734904661016948,15104.0,27008.0
100923,SR 85 (2),150.49,Buckeye Rd - Buckeye,151,Baseline Rd,7,54,23.99344230676503,20739.0,26326.0
100924,SR 85 (2),151,Baseline Rd,152,Southern Ave,8,60,30.751633986928105,18360.0,23306.0
100925,SR 85 (2),152,Southern Ave,153,Broadway Rd,8,57,20.822111351494545,22649.0,28751.0
100926,SR 85 (2),153,Broadway Rd,154.52,I-10 (Exit 112),8,55,23.665395614871308,20980.0,26632.0
100931,SR 86,53.16,SR 85 - Why,92.28,BIA Rte 15 - Quijotoa,12,69,11.328790459965928,1174.0,1633.0
100932,SR 86,92.28,BIA Rte 15 - Quijotoa,114.06,Sells Rd South,11,69,16.3049853372434,1705.0,2371.0
100933,SR 86,114.06,Sells Rd South,134.36,SR 386,12,77,14.265734265734265,2860.0,3977.0
102297,SR 86,134.36,SR 386,140.61,San Pedro Rd,9,81,5.517466536075743,3063.0,4260.0
102298,SR 86,140.61,San Pedro Rd,141.79,Coleman Rd,11,83,8.6013986013986,2860.0,3977.0
100934,SR 86,146.02,Hayhook Ranch Rd,150.42,SR 286 - Robles Junction,9,58,7.450444292549556,2926.0,4069.0
102299,SR 86,141.79,Coleman Rd,146.02,Hayhook Ranch Rd,10,83,12.530799014431537,2841.0,3951.0
100935,SR 86,150.42,SR 286 - Robles Junction,159.83,Valencia Rd,9,62,12.024781751619262,7102.0,9877.0
100936,SR 86,159.83,Valencia Rd,163.42,San Joquin Rd,7,62,9.569502074688796,7712.0,11656.0
100937,SR 86,163.42,San Joaquin Rd,166.28,Kinney Rd,8,76,9.248074472211448,18047.0,27277.0
100938,SR 86,166.28,Kinney Rd,169.85,La Cholla Blvd,9,61,4.551361479645804,33089.0,44407.0
100939,SR 86,169.85,La Cholla Blvd,170.35,Mission Rd,7,50,9.743449781659388,21984.0,29504.0
100941,SR 86,170.35,Mission Rd,171.62,I-19 (Exit 99),7,63,4.916242852627647,34803.0,46708.0
100944,SR 87,115.77,SR 84 - Picacho,116.9,Alsdarf Rd,10,53,20.447465307278392,3531.0,9778.0
100945,SR 87,116.9,Alsdarf Rd,117.9,Battaglia Dr,10,54,22.595370068470817,3067.0,8493.0
100946,SR 87,117.9,Battaglia Dr,120.9,Arica Rd,9,62,14.194542253521128,4544.0,11817.0
100947,SR 87,120.9,Arica Rd,123.9,Selma Hwy,9,76,21.804148576941632,4146.0,10782.0
100948,SR 87,123.9,Selma Hwy,125.92,SR 287 / Steele Rd,8,61,11.203703703703702,5400.0,14044.0
100949,SR 87,125.92,SR 287 / Steele Rd,127.9,Kleck Rd,8,54,12.752331894751498,7183.0,15331.0
100950,SR 87,127.9,Kleck Rd,128.9,Randolph Rd,9,59,8.088235294117647,7752.0,16545.0
100951,SR 87,128.9,Randolph Rd,130.4,Barlett Rd,8,50,13.357536304456685,7988.0,17049.0
100952,SR 87,130.4,Barlett Rd,131.5,Martin Rd,8,53,13.971558422518694,6821.0,16816.0
100953,SR 87,131.5,Martin Rd,132.51,Coolidge Ave,8,50,24.072979136751414,11839.0,29188.0
100955,SR 87,132.51,Coolidge Ave,133.05,Central Ave,8,53,12.919439331728727,14126.0,34826.0
100957,SR 87,133.05,Central Ave,133.76,Vah Ki Inn Rd,8,51,8.534850640113797,15466.0,38130.0
100959,SR 87,133.76,Vah Ki Inn Rd,134.75,SR 287,9,50,5.028205684530267,18436.0,45452.0
100961,SR 87,134.75,SR 287,135.65,Kenworthy Rd,8,53,9.277161862527716,11275.0,26107.0
100962,SR 87,135.65,Kenworthy Rd,136.62,Skousen Rd,8,51,9.032258064516128,10230.0,23687.0
100963,SR 87,136.62,Skousen Rd,139.1,Curry Rd,7,53,5.602071644367717,11585.0,26825.0
100964,SR 87,139.1,Curry Rd,141.48,SR 387,9,55,8.138572905894518,9670.0,22391.0
100965,SR 87,141.48,SR 387,146.06,SR 187,7,56,7.75276408685227,7507.0,17382.0
100966,SR 87,146.06,SR 187,151.29,Sacaton Rd / BIA Rte 7,7,50,6.192435822065452,10206.0,23632.0
100967,SR 87,151.29,BIA Rte 7 / Sacaton Rd,159.7,SR 587,15,50,5.337194869673149,4834.0,11193.0
100968,SR 87,159.7,SR 587,160.67,Riggs Rd,8,57,10.70113860114716,11681.0,14828.0
100969,SR 87,160.67,Riggs Rd,161.68,Chandler Heights Rd,8,82,9.719298245614034,19950.0,25325.0
100970,SR 87,161.68,Chandler Heights Rd,162.67,Ocotillo Rd,8,59,10.906463089238066,26984.0,34254.0
100971,SR 87,170.2,Western Canal,171.72,Baseline Rd,9,52,2.582744082594695,30123.0,38238.0
100972,SR 87,172.33,Iron Ave (MP 172.33),172.57,MP 172.57 (South of Holmes Ave),7,51,13.026914704136155,40424.0,51315.0
100973,SR 87,176.74,McKellips Rd,177.04,SR 202,9,58,18.862547747529256,16493.0,20936.0
100974,SR 87,177.04,SR 202,177.98,North of McDowell Rd,11,80,7.015316569743632,24418.0,30996.0
100976,SR 87,177.98,North of McDowell Rd,179,South of Center St.,8,58,12.033687207164462,16861.0,21404.0
100977,SR 87,179,South of Center St.,179.8,Mesa Drive,7,55,10.491803278688524,15555.0,19746.0
100978,SR 87,179.8,Mesa Drive,182.1,N. Gilbert Rd.,8,57,11.49249767627141,15062.0,19120.0
100979,SR 87,182.1,N. Gilbert Rd.,188.83,Shea Blvd,9,58,16.619890176937158,24585.0,43961.0
100980,SR 87,188.83,Shea Blvd,190.84,Fort McDowell Rd,10,57,7.590256633318834,13794.0,17510.0
100981,SR 87,190.84,Fort McDowell Rd,199.14,Saguaro Lake Rd / Bush Hwy (USFS Rte 206),11,55,23.24391907251648,8798.0,15732.0
100982,SR 87,199.14,Saguaro Lake Rd / Bush Hwy (USFS Rte 206),217.92,Sunflower Rd,9,52,9.560483335546408,15062.0,26933.0
100983,SR 87,217.92,Sunflower Rd,235.69,SR 188,15,81,8.909619414587981,14793.0,19094.0
100984,SR 87,235.69,SR 188,239.45,Gisela Rd,13,79,8.848738977616081,16217.0,20932.0
100985,SR 87,239.45,Gisela Rd,251.28,Round Valley Rd / Ridge Ln,11,60,9.597993768523445,13159.0,16985.0
100986,SR 87,251.28,Round Valley Rd / Ridge Ln,251.85,Main St - Payson,9,56,9.211210632765097,17305.0,21899.0
100988,SR 87,251.85,Main St - Payson,252.58,SR 260 / Longhorn Rd,8,52,6.028975825644023,23951.0,30309.0
100990,SR 87,252.58,SR 260 / Longhorn Rd,254.58,Houston Mesa Rd,8,56,5.537893549379551,19502.0,49426.0
100992,SR 87,254.58,Houston Mesa Rd,267.6,Hardscrabble Rd - Pine,9,51,9.557902273134061,5587.0,7407.0
100993,SR 87,267.6,Hardscrabble Rd - Pine,268.08,Pine Creek Canyon Dr,9,53,10.314947508748542,6001.0,7956.0
100994,SR 87,268.08,Pine Creek Canyon Dr,270.69,Strawberry Dr,9,50,10.296260320543954,4118.0,5459.0
100995,SR 87,270.69,Strawberry Dr,278.51,SR 260,19,53,13.099921321793865,2542.0,3372.0
100996,SR 87,278.51,SR 260 West,290.45,Lake Mary Rd / Clints Well Rd,11,62,13.261421319796954,1576.0,2091.0
100997,SR 87,290.45,Lake Mary Rd / Clints Well Rd,304.5,Enchanted Ln,11,52,6.753006475485661,1081.0,1434.0
100998,SR 87,304.5,Enchanted Ln,340.94,SR 99,10,53,11.27946127946128,594.0,788.0
100999,SR 87,340.94,SR 99,342.23,SB 40,9,56,15.982721382289416,1852.0,2267.0
101000,SR 87,343.56,SB 40 (6) - East end of Winlsow,345.76,I-40 (Exit 257) Polaca TI,6,93,23.693379790940767,861.0,1464.0
101001,SR 87,345.76,I-40 (Exit 257) - Polaca TI,347.16,Winslow-Polacca Rd,8,73,10.28738025822574,2401.0,4082.0
102300,SR 87,365.78,BIA Rte 60,375.58,BIA Rte 15,11,50,9.778597785977858,1084.0,1843.0
101002,SR 87,347.16,Winslow-Polacca Rd,365.78,BIA Rte 60,10,58,5.147645650438946,2506.0,4260.0
101003,SR 87,375.58,BIA Rte 15,406.04,SR 264 - Second Mesa,10,56,10.359634997316157,1863.0,3167.0
101019,SR 88,193.85,US 60 (Exit 196),194.37,Southern Ave,9,51,10.075730256040389,13865.0,34182.0
101021,SR 88,194.37,Southern Ave,195.36,Broadway Rd,7,52,9.485027969726884,12156.0,29969.0
101023,SR 88,195.36,Broadway Rd,195.7,Old West Hwy / West Apache Trl,8,52,8.975473995477474,11498.0,28347.0
101025,SR 88,195.7,Old West Hwy / West Apache Trail,196.13,Idaho Rd,7,53,8.8016967126193,10373.0,25573.0
101027,SR 88,196.13,Idaho Rd,196.48,Superstition Blvd,9,55,4.488594554819721,4077.0,10051.0
101029,SR 88,196.48,Superstition Blvd,197.46,Tomoahawk Rd,9,50,16.066903193106942,1973.0,4864.0
101030,SR 88,197.46,Tomahawk Rd,198.15,Cortez Rd,9,51,6.6510538641686185,2135.0,5264.0
101031,SR 88,198.15,Cortez Rd,199.31,Mountain View Rd,9,62,6.609365737996444,3374.0,9616.0
101032,SR 88,199.31,Mountain View Rd,211.04,Canyon Lake Trailhead Camp Access Rd,11,67,5.818864382918817,2131.0,3893.0
101033,SR 88,211.04,Canyon Lake Trailhead Camp Access Rd,213.39,Tortilla Flat,7,52,19.701492537313435,1005.0,1836.0
101034,SR 88,213.39,Tortilla Flat,229.24,Apache Lake Access Rd,16,62,6.41025641025641,234.0,427.0
101035,SR 88,229.24,Apache Lake Recreation Area access Rd,242.23,SR 188 (Roosevelt Dam),14,56,9.333333333333334,150.0,274.0
101036,SR 89,258.09,US 93 - North of Wickenburg,263.9,Escapees Way,9,56,13.45919610231425,3284.0,6043.0
102301,SR 89,263.9,Escapees Way,268.01,SR 71,9,63,11.831067399479316,3457.0,6361.0
101037,SR 89,268.01,SR 71,277.31,Shrine Rd (St Joseph Shrine),9,53,18.123587038432554,2654.0,3358.0
101038,SR 89,277.31,Shrine Rd (St Joseph Shrine),280.98,Hays Ranch Rd,9,50,15.86998087954111,2615.0,3309.0
101039,SR 89,280.98,Hays Ranch Rd,289.03,Kirkland Rd / Thompson Valley Rd,10,58,13.129496402877697,2224.0,2814.0
101040,SR 89,289.03,Kirkland Rd / Thompson Valley Rd,295.02,Walden Blvd,18,69,7.555555555555555,1125.0,1424.0
101041,SR 89,295.02,Walden Blvd,307.61,Ponderosa Park Rd,9,60,20.999153259949196,1181.0,1494.0
